Label,,,Naver,,,,,,
ID,gender,age,gender,acc,age_min,age_max,acc,gender_diff,age_diff
006609,male,19,male,0.999997,31,35,0.298488,TRUE,FALSE
006610,male,19,male,0.999078,23,27,0.766765,TRUE,FALSE
006611,male,20,male,0.998017,23,27,0.741694,TRUE,FALSE
006612,male,19,male,0.996732,9,13,1,TRUE,FALSE
006613,male,19,male,0.999938,32,36,0.411939,TRUE,FALSE
006614,male,19,male,0.997274,17,21,0.469724,TRUE,TRUE
006615,male,19,male,0.856004,15,19,0.227922,TRUE,TRUE
006616,male,20,female,0.999791,26,30,0.608781,FALSE,FALSE
006617,male,19,male,0.999316,24,28,1,TRUE,FALSE
006618,male,19,male,0.999997,25,29,0.0396488,TRUE,FALSE
006621,male,19,male,0.986256,17,21,0.242176,TRUE,TRUE
006622,male,19,male,0.962841,21,25,0.966979,TRUE,FALSE
006623,male,19,male,0.996997,17,21,0.255209,TRUE,TRUE
006626,male,19,male,0.999775,17,21,0.436622,TRUE,TRUE
006627,female,19,female,0.99947,22,26,0.927787,TRUE,FALSE
006628,female,19,female,0.999588,13,17,1,TRUE,FALSE
006629,female,19,female,0.998745,15,19,0.71283,TRUE,TRUE
006631,female,19,child,0.795947,6,10,1,FALSE,FALSE
006635,female,19,female,0.999749,14,18,0.793785,TRUE,FALSE
006636,female,19,female,0.972353,11,15,0.621718,TRUE,FALSE
006637,female,19,female,0.998995,15,19,0.748551,TRUE,TRUE
006639,male,19,male,0.992856,24,28,0.638957,TRUE,FALSE
006643,male,19,male,0.996302,17,21,0.235511,TRUE,TRUE
006644,male,19,male,0.997226,24,28,0.790147,TRUE,FALSE
006646,male,19,male,0.999625,18,22,0.233902,TRUE,TRUE
006648,female,19,female,0.916878,4,8,1,TRUE,FALSE
006649,male,19,male,0.999929,16,20,0.708688,TRUE,TRUE
006651,male,19,male,0.999871,31,35,0.314106,TRUE,FALSE
006652,male,20,male,0.987463,14,18,0.394724,TRUE,FALSE
006653,male,19,male,0.999199,11,15,0.846011,TRUE,FALSE
006654,male,19,male,0.999741,25,29,0.951507,TRUE,FALSE
006655,male,20,male,0.999212,15,19,0.781703,TRUE,FALSE
006656,male,19,male,0.999994,23,27,0.619174,TRUE,FALSE
006657,male,20,male,0.999984,39,43,0.328184,TRUE,FALSE
006658,male,19,male,0.983108,28,32,0.139699,TRUE,FALSE
006659,male,19,male,0.999342,15,19,0.806126,TRUE,TRUE
006660,male,19,female,0.97827,13,17,0.386403,FALSE,FALSE
006661,male,19,female,0.975103,23,27,0.223423,FALSE,FALSE
006664,male,19,male,0.997854,15,19,0.500595,TRUE,TRUE
006665,male,19,male,0.99992,15,19,0.64977,TRUE,TRUE
006666,male,20,male,0.99999,30,34,0.0110888,TRUE,FALSE
006667,male,19,male,0.999488,16,20,0.182644,TRUE,TRUE
006668,male,22,male,0.999999,17,21,0.632882,TRUE,FALSE
006669,male,19,male,0.866086,16,20,0.509585,TRUE,TRUE
006670,male,19,male,0.996993,15,19,1,TRUE,TRUE
006671,male,19,female,0.369878,16,20,0.525888,FALSE,TRUE
006672,male,19,male,0.999859,23,27,0.506206,TRUE,FALSE
006673,male,19,male,0.999875,25,29,0.737618,TRUE,FALSE
006674,male,19,female,0.848592,17,21,0.350252,FALSE,TRUE
006675,male,19,male,0.999164,14,18,0.274948,TRUE,FALSE
006676,male,20,male,0.999995,13,17,0.967798,TRUE,FALSE
006677,male,19,male,0.998922,20,24,0.142592,TRUE,FALSE
006678,male,19,male,0.99879,25,29,0.0225945,TRUE,FALSE
006680,male,19,male,0.99258,22,26,0.380763,TRUE,FALSE
006682,male,19,male,0.999873,12,16,1,TRUE,FALSE
006684,male,19,male,0.999873,15,19,0.66424,TRUE,TRUE
006686,male,20,male,0.999988,16,20,0.345244,TRUE,TRUE
006687,male,19,male,0.999998,20,24,1,TRUE,FALSE
006688,male,19,male,0.999999,24,28,0.474861,TRUE,FALSE
006690,male,20,male,0.999958,17,21,0.791075,TRUE,TRUE
006691,male,19,male,0.999952,39,43,0.256359,TRUE,FALSE
006694,female,19,female,0.999963,18,22,0.705253,TRUE,TRUE
006699,male,19,male,0.999162,26,30,0.251701,TRUE,FALSE
006700,male,19,male,0.999707,17,21,0.398732,TRUE,TRUE
006706,male,20,male,0.999999,25,29,0.919655,TRUE,FALSE
006707,male,19,male,0.646515,10,14,0.706538,TRUE,FALSE
006708,male,19,male,0.999999,23,27,0.132211,TRUE,FALSE
006709,male,19,male,0.992373,14,18,0.372484,TRUE,FALSE
006710,male,19,male,0.999536,22,26,0.247016,TRUE,FALSE
006711,male,19,male,0.999914,18,22,0.395559,TRUE,TRUE
006712,male,20,male,0.999109,28,32,0.91834,TRUE,FALSE
006713,male,19,male,0.99988,10,14,0.695136,TRUE,FALSE
006714,male,20,male,0.999992,25,29,0.482962,TRUE,FALSE
006715,male,21,male,0.999044,24,28,0.80749,TRUE,FALSE
006716,male,19,male,0.999976,12,16,0.637271,TRUE,FALSE
006717,male,19,male,0.999997,14,18,0.894855,TRUE,FALSE
006718,male,19,male,0.999696,10,14,0.680429,TRUE,FALSE
006719,male,19,male,0.999968,28,32,0.800369,TRUE,FALSE
006721,male,20,male,0.99999,20,24,0.839408,TRUE,TRUE
006722,male,19,male,0.999721,32,36,0.347767,TRUE,FALSE
006724,male,19,male,0.999999,19,23,1,TRUE,TRUE
006725,male,19,male,0.999958,17,21,0.338568,TRUE,TRUE
006726,male,19,male,0.998186,28,32,1,TRUE,FALSE
006727,male,20,male,0.979424,22,26,0.328314,TRUE,FALSE
006728,male,19,female,0.996856,9,13,0.755006,FALSE,FALSE
006729,male,19,male,0.999998,24,28,0.812738,TRUE,FALSE
006730,male,19,male,0.999117,9,13,0.513418,TRUE,FALSE
006731,male,19,male,0.999815,18,22,0.211561,TRUE,TRUE
006732,male,19,male,0.999989,24,28,0.133298,TRUE,FALSE
006737,female,19,female,0.999779,18,22,0.258193,TRUE,TRUE
006738,male,19,male,0.9952,13,17,0.529872,TRUE,FALSE
006742,male,19,male,0.999998,26,30,0.494158,TRUE,FALSE
006743,male,19,male,0.999995,27,31,0.746143,TRUE,FALSE
006744,male,20,male,0.999997,23,27,1,TRUE,FALSE
006745,male,19,male,0.999976,25,29,1,TRUE,FALSE
006746,male,19,male,0.998167,19,23,0.215344,TRUE,TRUE
006748,male,19,male,0.999675,16,20,0.212688,TRUE,TRUE
006749,male,19,male,0.990474,12,16,0.625398,TRUE,FALSE
006750,male,19,male,1,17,21,0.40175,TRUE,TRUE
006751,male,20,male,0.999802,24,28,0.146276,TRUE,FALSE
006752,male,19,male,0.998934,24,28,0.321498,TRUE,FALSE
006753,male,19,female,0.986324,20,24,0.268951,FALSE,FALSE
006754,male,19,male,0.999999,15,19,0.615279,TRUE,TRUE
006755,male,19,male,0.999375,11,15,0.771961,TRUE,FALSE
006770,male,20,male,0.999996,16,20,0.414759,TRUE,TRUE
006900,female,19,female,0.996056,14,18,0.984397,TRUE,FALSE
006905,male,19,male,0.693201,25,29,0.434785,TRUE,FALSE
006921,male,19,male,0.999881,20,24,0.878978,TRUE,FALSE
006924,male,19,male,0.952035,33,37,0.498354,TRUE,FALSE
006926,male,19,male,0.978989,19,23,1,TRUE,TRUE
006927,male,19,male,0.997468,26,30,0.40024,TRUE,FALSE
006928,male,19,male,0.992426,16,20,0.121491,TRUE,TRUE
006934,male,19,male,0.976993,34,38,0.19142,TRUE,FALSE
006941,male,20,male,0.999994,40,44,0.20815,TRUE,FALSE
006942,male,19,male,0.999998,24,28,1,TRUE,FALSE
006943,male,20,male,0.999905,22,26,0.370401,TRUE,FALSE
006944,male,20,male,0.999885,15,19,0.560311,TRUE,FALSE
006945,male,19,male,0.999854,15,19,0.217463,TRUE,TRUE
006946,male,20,male,0.999183,16,20,0.318732,TRUE,TRUE
006947,male,19,male,0.999886,26,30,0.484278,TRUE,FALSE
006948,male,19,male,0.999986,22,26,0.457021,TRUE,FALSE
006950,male,19,male,0.999957,21,25,0.09863,TRUE,FALSE
006951,male,21,male,0.999985,30,34,0.592173,TRUE,FALSE
006952,male,19,male,0.999618,14,18,0.418827,TRUE,FALSE
006954,male,19,male,0.999997,20,24,0.774581,TRUE,FALSE
006955,male,19,male,0.999995,17,21,0.460716,TRUE,TRUE
006956,male,19,male,0.999997,15,19,0.927676,TRUE,TRUE
006957,male,20,male,0.995121,21,25,0.550162,TRUE,FALSE
006959,male,19,male,0.999992,20,24,0.734206,TRUE,FALSE
